game,state,date,position,result
CORUJA,RJ,2018-09-05,5,0820
CORUJA,RJ,2018-09-05,6,5408
CORUJA,RJ,2018-08-05,1,7545
CORUJA,RJ,2018-08-05,2,7526
CORUJA,RJ,2018-08-05,3,4921
CORUJA,RJ,2018-08-05,4,2515
CORUJA,RJ,2018-08-05,5,3539
CORUJA,RJ,2018-07-05,1,9012
CORUJA,RJ,2018-07-05,2,8498
CORUJA,RJ,2018-07-05,3,5868
CORUJA,RJ,2018-07-05,4,5509
CORUJA,RJ,2018-07-05,5,4516
CORUJA,RJ,2018-07-05,6,3403
CORUJA,RJ,2018-05-05,1,0415
CORUJA,RJ,2018-05-05,2,9303
CORUJA,RJ,2018-05-05,3,3530
CORUJA,RJ,2018-05-05,4,4877
CORUJA,RJ,2018-05-05,5,0500
CORUJA,RJ,2018-05-05,6,8625
CORUJA,RJ,2018-04-05,1,3828
CORUJA,RJ,2018-04-05,2,0399
CORUJA,RJ,2018-04-05,3,5434
CORUJA,RJ,2018-04-05,4,4923
CORUJA,RJ,2018-04-05,5,7047
CORUJA,RJ,2018-04-05,6,1631
CORUJA,RJ,2018-03-05,1,0489
CORUJA,RJ,2018-03-05,2,8113
CORUJA,RJ,2018-03-05,3,3837
CORUJA,RJ,2018-03-05,4,5239
CORUJA,RJ,2018-03-05,5,6309
CORUJA,RJ,2018-03-05,6,3987
CORUJA,RJ,2018-03-05,1,0489
CORUJA,RJ,2018-03-05,2,8113
CORUJA,RJ,2018-03-05,3,3837
CORUJA,RJ,2018-03-05,4,5239
CORUJA,RJ,2018-03-05,5,6309
CORUJA,RJ,2018-03-05,6,3987
PTN,SP,2018-05-15,15,2018
PTN,SP,2018-05-15,1,2690
PTN,SP,2018-05-15,2,5712
PTN,SP,2018-05-15,3,1234
PTN,SP,2018-05-15,4,9450
PTN,SP,2018-05-15,5,0880
PTN,SP,2018-05-15,6,9966
PT,SP,2018-05-15,15,2018
PT,SP,2018-05-15,1,9071
PT,SP,2018-05-15,2,0960
PT,SP,2018-05-15,3,8843
PT,SP,2018-05-15,4,8801
PT,SP,2018-05-15,5,2799
PT,SP,2018-05-15,6,0474
PTN,SP,2018-05-14,14,2018
PTN,SP,2018-05-14,1,8303
PTN,SP,2018-05-14,2,3367
PTN,SP,2018-05-14,3,4293
PTN,SP,2018-05-14,4,5389
PTN,SP,2018-05-14,5,6885
PTN,SP,2018-05-14,6,8237
,,2018-05-14,14,2018
,,2018-05-14,1,5037
,,2018-05-14,2,9335
,,2018-05-14,3,2598
,,2018-05-14,4,0483
,,2018-05-14,5,6496
,,2018-05-14,6,3949
PT,SP,2018-05-13,13,2018
PT,SP,2018-05-13,1,5961
PT,SP,2018-05-13,2,1231
PT,SP,2018-05-13,3,2326
PT,SP,2018-05-13,4,6037
PT,SP,2018-05-13,5,5329
PT,SP,2018-05-13,6,0884
PT,SP,2018-12-05,12,2018
PT,RJ,2018-05-15,1,0346
PT,RJ,2018-05-15,2,5948
PT,RJ,2018-05-15,3,1519
PT,RJ,2018-05-15,4,8999
PT,RJ,2018-05-15,5,6066
PT,RJ,2018-05-14,1,9473
PT,SP,2018-12-05,1,2452
PT,SP,2018-12-05,2,2878
PT,SP,2018-12-05,3,1729
PT,SP,2018-12-05,4,1534
PT,SP,2018-12-05,5,6261
PT,SP,2018-12-05,6,4854
PTN,SP,2018-11-05,11,2018
PTN,SP,2018-11-05,1,1396
PTN,SP,2018-11-05,2,4049
PTN,SP,2018-11-05,3,1426
PTN,SP,2018-11-05,4,4245
PTN,SP,2018-11-05,5,3992
PTM,RJ,2018-04-29,1,8114
PTM,RJ,2018-04-29,2,1063
PTM,RJ,2018-04-29,3,3143
PTM,RJ,2018-04-29,4,9187
PTM,RJ,2018-04-29,5,5587
PT,RJ,2018-05-14,2,9724
PT,RJ,2018-05-14,3,5134
PT,RJ,2018-05-14,4,1226
PT,RJ,2018-05-14,5,7791
PT,RJ,2018-05-14,6,3348
PT,RJ,2018-05-13,1,4022
PT,RJ,2018-05-13,2,4203
PT,RJ,2018-05-13,3,6575
PT,RJ,2018-05-13,4,4004
PT,RJ,2018-05-13,5,0796
PT,RJ,2018-05-13,6,9600
PT,RJ,2018-12-05,1,0672
PTM,RJ,2018-04-29,6,7094
PTM,RJ,2018-04-28,1,0065
PTM,RJ,2018-04-28,2,8811
PTM,RJ,2018-04-28,3,3425
PTM,RJ,2018-04-28,4,3428
PTM,RJ,2018-04-28,5,5942
PTM,RJ,2018-04-28,6,1671
PTM,RJ,2018-04-27,1,7169
PTM,RJ,2018-04-27,2,9267
PTM,RJ,2018-04-27,3,5995
PTM,RJ,2018-04-27,4,9108
PTM,RJ,2018-04-27,5,6924
PTM,RJ,2018-04-27,6,8463
PTM,RJ,2018-04-26,1,6280
PT,RJ,2018-12-05,2,5904
PT,RJ,2018-12-05,3,4898
PT,RJ,2018-12-05,4,4141
PT,RJ,2018-12-05,5,0924
PT,RJ,2018-12-05,6,6539
PT,RJ,2018-11-05,1,3576
PT,RJ,2018-11-05,2,2918
PT,RJ,2018-11-05,3,3276
PT,RJ,2018-11-05,4,8123
PT,RJ,2018-11-05,5,9957
PT,RJ,2018-11-05,6,7850
PT,RJ,2018-10-05,1,9105
PTM,RJ,2018-04-26,2,7601
PTM,RJ,2018-04-26,3,2104
PTM,RJ,2018-04-26,4,2612
PTM,RJ,2018-04-26,5,5726
PTM,RJ,2018-04-26,6,4323
PTM,RJ,2018-04-25,1,1690
PTM,RJ,2018-04-25,2,4908
PTM,RJ,2018-04-25,3,0323
PTM,RJ,2018-04-25,4,8687
PTM,RJ,2018-04-25,5,7761
PTM,RJ,2018-04-25,6,3469
PTM,RJ,2018-04-24,1,3668
PT,RJ,2018-10-05,2,6912
PT,RJ,2018-10-05,3,5630
PT,RJ,2018-10-05,4,8185
PT,RJ,2018-10-05,5,7819
PT,RJ,2018-10-05,6,7651
PT,RJ,2018-09-05,1,9657
PT,RJ,2018-09-05,2,1448
PT,RJ,2018-09-05,3,0140
PT,RJ,2018-09-05,4,7646
PT,RJ,2018-09-05,5,7544
PT,RJ,2018-09-05,6,6435
PTM,RJ,2018-04-24,2,0369
PTM,RJ,2018-04-24,3,6638
PTM,RJ,2018-04-24,4,8024
PTM,RJ,2018-04-24,5,3110
PTM,RJ,2018-04-24,6,1809
PTM,RJ,2018-04-23,1,5553
PTM,RJ,2018-04-23,2,4295
PTM,RJ,2018-04-23,3,8023
PTM,RJ,2018-04-23,4,5819
PTM,RJ,2018-04-23,5,7448
PTM,RJ,2018-04-23,6,1138
CORUJA,RJ,2018-02-05,1,2966
CORUJA,RJ,2018-02-05,2,3977
CORUJA,RJ,2018-02-05,3,1694
CORUJA,RJ,2018-02-05,4,5448
CORUJA,RJ,2018-02-05,5,8337
CORUJA,RJ,2018-02-05,6,2422
CORUJA,RJ,2018-04-30,1,4450
CORUJA,RJ,2018-04-30,2,2662
CORUJA,RJ,2018-04-30,3,1221
CORUJA,RJ,2018-04-30,4,1113
CORUJA,RJ,2018-04-30,5,1739
CORUJA,RJ,2018-04-30,6,1185
PT,RJ,2018-08-05,1,6313
PT,RJ,2018-08-05,2,0033
PT,RJ,2018-08-05,3,4280
PT,RJ,2018-08-05,4,0940
PT,RJ,2018-08-05,5,8148
PT,RJ,2018-08-05,6,9714
PT,RJ,2018-07-05,1,2475
PT,SP,2018-11-05,11,2018
PT,SP,2018-11-05,1,3531
PT,SP,2018-11-05,2,5842
PT,SP,2018-11-05,3,6766
PT,SP,2018-11-05,4,2110
PT,SP,2018-11-05,5,4362
PT,SP,2018-11-05,6,2611
PTN,SP,2018-10-05,10,2018
PTM,RJ,2018-04-22,1,4928
PTM,RJ,2018-04-22,2,4516
PTM,RJ,2018-04-22,3,0494
PTM,RJ,2018-04-22,4,2307
PTM,RJ,2018-04-22,5,1181
PTM,RJ,2018-04-22,6,3426
PTM,RJ,2018-04-21,1,4660
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,1,0546
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,2,9338
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,3,6789
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,4,7856
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,5,8595
BS BOA SORTE (GOIÂNIA,GO),2018-04-28,6,3124
CORUJA,RJ,2018-04-28,1,0546
CORUJA,RJ,2018-04-28,2,9338
CORUJA,RJ,2018-04-28,3,6789
CORUJA,RJ,2018-04-28,4,7856
CORUJA,RJ,2018-04-28,5,8595
CORUJA,RJ,2018-04-28,6,3124
CORUJA,RJ,2018-04-27,1,9891
PT,RJ,2018-07-05,2,0929
PT,RJ,2018-07-05,3,1236
PT,RJ,2018-07-05,4,5555
PT,RJ,2018-07-05,5,1951
PT,RJ,2018-07-05,6,2146
PT,RJ,2018-06-05,1,3605
PT,RJ,2018-06-05,2,9087
PT,RJ,2018-06-05,3,5346
PT,RJ,2018-06-05,4,4300
PT,RJ,2018-06-05,5,8556
PT,RJ,2018-06-05,6,0894
PT,RJ,2018-05-05,1,3750
PT,RJ,2018-05-05,2,1409
PTN,SP,2018-10-05,1,7152
PTN,SP,2018-10-05,2,2062
PTN,SP,2018-10-05,3,5771
PTN,SP,2018-10-05,4,9212
PTN,SP,2018-10-05,5,3194
PTN,SP,2018-10-05,6,7391
PT,SP,2018-10-05,10,2018
PT,SP,2018-10-05,1,4276
PT,SP,2018-10-05,2,4627
PT,SP,2018-10-05,3,7843
PT,SP,2018-10-05,4,5865
PT,SP,2018-10-05,5,4876
PT,SP,2018-10-05,6,7487
PT,SP,2018-09-05,1,9866
PTM,RJ,2018-04-21,2,6351
PTM,RJ,2018-04-21,3,5860
PTM,RJ,2018-04-21,4,1065
PTM,RJ,2018-04-21,5,6364
PTM,RJ,2018-04-21,6,4300
PTM,RJ,2018-04-20,1,6773
PTM,RJ,2018-04-20,2,2067
PTM,RJ,2018-04-20,3,0564
PTM,RJ,2018-04-20,4,8539
PTM,RJ,2018-04-20,5,2101
PTM,RJ,2018-04-20,6,0044
PTM,RJ,2018-04-19,1,5256
PTM,RJ,2018-04-19,2,5305
PTM,RJ,2018-04-19,3,9812
PTM,RJ,2018-04-19,4,3944
PTM,RJ,2018-04-19,5,1833
CORUJA,RJ,2018-04-27,2,9276
CORUJA,RJ,2018-04-27,3,1031
CORUJA,RJ,2018-04-27,4,5450
CORUJA,RJ,2018-04-27,5,5374
CORUJA,RJ,2018-04-27,6,1022
CORUJA,RJ,2018-04-27,1,9891
CORUJA,RJ,2018-04-27,2,9276
CORUJA,RJ,2018-04-27,3,1031
CORUJA,RJ,2018-04-27,4,5450
CORUJA,RJ,2018-04-27,5,5374
CORUJA,RJ,2018-04-27,6,1022
CORUJA,RJ,2018-04-26,1,2245
CORUJA,RJ,2018-04-26,2,2873
PT,RJ,2018-05-05,3,7906
PT,RJ,2018-05-05,4,5447
PT,RJ,2018-05-05,5,2781
PT,RJ,2018-05-05,6,1293
PT,RJ,2018-04-05,1,9333
PT,RJ,2018-04-05,2,6978
PT,RJ,2018-04-05,3,4090
PT,RJ,2018-04-05,4,8946
PT,RJ,2018-04-05,5,0310
PT,RJ,2018-04-05,6,9657
PT,RJ,2018-03-05,1,7292
PT,SP,2018-09-05,2,9508
PT,SP,2018-09-05,3,2460
PT,SP,2018-09-05,4,1029
PT,SP,2018-09-05,5,4800
PT,SP,2018-09-05,6,7663
PTN,SP,2018-08-05,1,6987
PTN,SP,2018-08-05,2,4457
PTN,SP,2018-08-05,3,5078
PTN,SP,2018-08-05,4,2740
PTN,SP,2018-08-05,5,3974
PTN,SP,2018-08-05,6,3236
PT,SP,2018-08-05,1,7095
PT,SP,2018-08-05,2,0406
PT,SP,2018-08-05,3,5967
PT,SP,2018-08-05,4,4836
PT,SP,2018-08-05,5,7782
PT,SP,2018-08-05,6,6086
PTM,RJ,2018-04-19,6,6150
PTM,RJ,2018-04-18,1,9780
PTM,RJ,2018-04-18,2,9066
PTM,RJ,2018-04-18,3,2615
PTM,RJ,2018-04-18,4,6351
PTM,RJ,2018-04-18,5,3745
PTM,RJ,2018-04-18,6,1557
PTM,RJ,2018-04-17,1,6744
PTM,RJ,2018-04-17,2,7880
PTM,RJ,2018-04-17,3,2775
PTM,RJ,2018-04-17,4,7873
PTM,RJ,2018-04-17,5,5626
PTM,RJ,2018-04-17,6,0898
CORUJA,RJ,2018-04-26,3,9986
CORUJA,RJ,2018-04-26,4,6370
CORUJA,RJ,2018-04-26,5,5280
CORUJA,RJ,2018-04-26,6,6754
PT,RJ,2018-03-05,2,2682
PT,RJ,2018-03-05,3,5826
PT,RJ,2018-03-05,4,8233
PT,RJ,2018-03-05,5,7817
PT,RJ,2018-03-05,6,1850
PT,RJ,2018-02-05,1,2569
PT,RJ,2018-02-05,2,0143
PT,RJ,2018-02-05,3,9528
PT,RJ,2018-02-05,4,9363
PT,RJ,2018-02-05,5,9728
PT,RJ,2018-02-05,6,1331
PTN,SP,2018-07-05,1,4667
PTN,SP,2018-07-05,2,5183
PTN,SP,2018-07-05,3,9177
PTN,SP,2018-07-05,4,7462
PTN,SP,2018-07-05,5,4879
PTN,SP,2018-07-05,6,1368
PTM,RJ,2018-04-16,1,5597
PTM,RJ,2018-04-16,2,8617
PTM,RJ,2018-04-16,3,5502
PTM,RJ,2018-04-16,4,2923
PTM,RJ,2018-04-16,5,2565
PTM,RJ,2018-04-16,6,5204
PTM,RJ,2018-04-15,1,6214
PTM,RJ,2018-04-15,2,8128
PTM,RJ,2018-04-15,3,0311
PTM,RJ,2018-04-15,4,1108
PTM,RJ,2018-04-15,5,7003
PTM,RJ,2018-04-15,6,2764
PTM,RJ,2018-04-14,1,7364
PTM,RJ,2018-04-14,2,2572
PTM,RJ,2018-04-14,3,5537
PTM,RJ,2018-04-14,4,5820
PTM,RJ,2018-04-14,5,8984
PTM,RJ,2018-04-14,6,0277
PTM,RJ,2018-04-13,1,2810
PT,SP,2018-07-05,1,6784
PT,SP,2018-07-05,2,6331
PT,SP,2018-07-05,3,9745
PT,SP,2018-07-05,4,6092
PT,SP,2018-07-05,5,9182
PT,SP,2018-07-05,6,8134
PT,SP,2018-06-05,1,3287
CORUJA,RJ,2018-04-25,1,0759
CORUJA,RJ,2018-04-25,2,2580
CORUJA,RJ,2018-04-25,3,3128
CORUJA,RJ,2018-04-25,4,0790
CORUJA,RJ,2018-04-25,5,0019
CORUJA,RJ,2018-04-25,6,7276
CORUJA,RJ,2018-04-24,1,0377
PT,RJ,2018-01-05,1,5050
PT,RJ,2018-01-05,2,5817
PT,RJ,2018-01-05,3,7980
PT,RJ,2018-01-05,4,2816
PT,RJ,2018-01-05,5,2976
PT,RJ,2018-01-05,6,4639
PT,RJ,2018-04-30,1,1702
PTM,RJ,2018-04-13,2,1797
PTM,RJ,2018-04-13,3,8470
PTM,RJ,2018-04-13,4,9301
PTM,RJ,2018-04-13,5,5931
PTM,RJ,2018-04-13,6,8309
PTM,RJ,2018-12-04,1,2179
PTM,RJ,2018-12-04,2,4785
PTM,RJ,2018-12-04,3,5811
PTM,RJ,2018-12-04,4,9103
PTM,RJ,2018-12-04,5,3495
PTM,RJ,2018-12-04,6,5373
PTM,RJ,2018-11-04,1,0858
PTM,RJ,2018-11-04,2,4365
PTM,RJ,2018-11-04,3,1133
PTM,RJ,2018-11-04,4,6877
PT,SP,2018-06-05,2,3202
PT,SP,2018-06-05,3,8851
PT,SP,2018-06-05,4,3822
PT,SP,2018-06-05,5,5688
PT,SP,2018-06-05,6,4850
PT,SP,2018-05-05,1,5402
PT,SP,2018-05-05,2,4047
PT,SP,2018-05-05,3,0924
PT,SP,2018-05-05,4,0728
PT,SP,2018-05-05,5,6878
PT,SP,2018-05-05,6,7979
PTN,SP,2018-04-05,1,6018
CORUJA,RJ,2018-04-24,2,7992
CORUJA,RJ,2018-04-24,3,3819
CORUJA,RJ,2018-04-24,4,3601
CORUJA,RJ,2018-04-24,5,1613
CORUJA,RJ,2018-04-24,6,7402
CORUJA,RJ,2018-04-23,1,3292
CORUJA,RJ,2018-04-23,2,7731
CORUJA,RJ,2018-04-23,3,1003
CORUJA,RJ,2018-04-23,4,5639
CORUJA,RJ,2018-04-23,5,0270
CORUJA,RJ,2018-04-23,6,7935
CORUJA,RJ,2018-04-23,1,3292
PT,RJ,2018-04-30,2,9120
PT,RJ,2018-04-30,3,3155
PT,RJ,2018-04-30,4,8571
PT,RJ,2018-04-30,5,5456
PT,RJ,2018-04-30,6,8004
PT,RJ,2018-04-29,1,4864
PT,RJ,2018-04-29,2,5731
PT,RJ,2018-04-29,3,7444
PT,RJ,2018-04-29,4,7265
PT,RJ,2018-04-29,5,0545
PT,RJ,2018-04-29,6,5849
PT,RJ,2018-04-28,1,5402
PT,RJ,2018-04-28,2,1159
PT,RJ,2018-04-28,3,0469
PT,RJ,2018-04-28,4,5973
PT,RJ,2018-04-28,5,2741
PTM,RJ,2018-11-04,5,3501
PTM,RJ,2018-11-04,6,6734
PTM,RJ,2018-10-04,1,6780
PTM,RJ,2018-10-04,2,4279
PTM,RJ,2018-10-04,3,0876
PTM,RJ,2018-10-04,4,1465
PTM,RJ,2018-10-04,5,9649
PTM,RJ,2018-10-04,6,3049
PTM,RJ,2018-09-04,1,5447
PTN,SP,2018-04-05,2,0837
PTN,SP,2018-04-05,3,8141
PTN,SP,2018-04-05,4,7242
PTN,SP,2018-04-05,5,5829
PTN,SP,2018-04-05,6,8067
PT,SP,2018-04-05,1,0673
PT,SP,2018-04-05,2,4507
PT,SP,2018-04-05,3,1752
PT,SP,2018-04-05,4,3029
PT,SP,2018-04-05,5,1987
PT,SP,2018-04-05,6,1948
PTN,SP,2018-03-05,1,3888
PTN,SP,2018-03-05,2,5453
PTN,SP,2018-03-05,3,1676
PTN,SP,2018-03-05,4,2798
PTN,SP,2018-03-05,5,6385
CORUJA,RJ,2018-04-23,2,7731
CORUJA,RJ,2018-04-23,3,1003
CORUJA,RJ,2018-04-23,4,5639
CORUJA,RJ,2018-04-23,5,0270
CORUJA,RJ,2018-04-23,6,7935
CORUJA,RJ,2018-04-20,1,3629
CORUJA,RJ,2018-04-20,2,7567
CORUJA,RJ,2018-04-20,3,1131
CORUJA,RJ,2018-04-20,4,9046
CORUJA,RJ,2018-04-20,5,4506
CORUJA,RJ,2018-04-20,6,5879
CORUJA,RJ,2018-04-19,1,0171
CORUJA,RJ,2018-04-19,2,9623
CORUJA,RJ,2018-04-19,3,1491
CORUJA,RJ,2018-04-19,4,7764
CORUJA,RJ,2018-04-19,5,0663
CORUJA,RJ,2018-04-19,6,9712
PT,RJ,2018-04-28,6,5744
PT,RJ,2018-04-27,1,7426
PT,RJ,2018-04-27,2,6494
PT,RJ,2018-04-27,3,9777
PT,RJ,2018-04-27,4,0028
PT,RJ,2018-04-27,5,8705
PT,RJ,2018-04-27,6,2430
PT,RJ,2018-04-26,1,8532
PT,RJ,2018-04-26,2,8106
PTM,RJ,2018-09-04,2,4743
PTM,RJ,2018-09-04,3,5128
PTM,RJ,2018-09-04,4,6304
PTM,RJ,2018-09-04,5,1495
PTM,RJ,2018-09-04,6,3117
PTN,SP,2018-03-05,6,0200
PT,SP,2018-03-05,1,6040
PT,SP,2018-03-05,2,6674
PT,SP,2018-03-05,3,9050
PT,SP,2018-03-05,4,9951
PT,SP,2018-03-05,5,0412
CORUJA,RJ,2018-04-18,1,8463
CORUJA,RJ,2018-04-18,2,0216
CORUJA,RJ,2018-04-18,3,3107
CORUJA,RJ,2018-04-18,4,6065
CORUJA,RJ,2018-04-18,5,2989
CORUJA,RJ,2018-04-18,6,0840
PT,RJ,2018-04-26,3,6708
PT,RJ,2018-04-26,4,3441
PT,RJ,2018-04-26,5,6232
PT,RJ,2018-04-26,6,3019
PT,RJ,2018-04-25,1,1362
PT,RJ,2018-04-25,2,2857
PT,RJ,2018-04-25,3,2596
PT,RJ,2018-04-25,4,4267
PT,RJ,2018-04-25,5,1771
PT,RJ,2018-04-25,6,2853
PT,RJ,2018-04-24,1,4540
PT,RJ,2018-04-24,2,1244
PT,RJ,2018-04-24,3,5196
PT,RJ,2018-04-24,4,6118
PT,RJ,2018-04-24,5,4909
PT,RJ,2018-04-24,6,2007
PT,RJ,2018-04-23,1,4187
PT,RJ,2018-04-23,2,3289
PT,RJ,2018-04-23,3,5192
PT,RJ,2018-04-23,4,2995
PT,RJ,2018-04-23,5,5264
PT,RJ,2018-04-23,6,9277
PT,RJ,2018-04-22,1,0870
CORUJA,RJ,2018-04-17,1,6765
CORUJA,RJ,2018-04-17,2,1959
CORUJA,RJ,2018-04-17,3,1094
CORUJA,RJ,2018-04-17,4,0493
CORUJA,RJ,2018-04-17,5,3479
CORUJA,RJ,2018-04-17,6,3790
CORUJA,RJ,2018-04-16,1,9961
PTM,RJ,2018-08-04,1,7419
PTM,RJ,2018-08-04,2,3655
PTM,RJ,2018-08-04,3,0796
PTM,RJ,2018-08-04,4,0915
PTM,RJ,2018-08-04,5,0002
PTM,RJ,2018-08-04,6,2787
PTM,RJ,2018-07-04,1,7773
PT,SP,2018-02-05,1,2385
PT,SP,2018-02-05,2,9339
PT,SP,2018-02-05,3,8980
PT,SP,2018-02-05,4,1094
PT,SP,2018-02-05,5,5838
PT,SP,2018-02-05,6,7636
PT,SP,2018-01-05,1,4408
PT,RJ,2018-04-22,2,5528
PT,RJ,2018-04-22,3,3128
PT,RJ,2018-04-22,4,2943
PT,RJ,2018-04-22,5,2375
PT,RJ,2018-04-22,6,4844
PT,RJ,2018-04-21,1,8355
PT,RJ,2018-04-21,2,7912
PT,RJ,2018-04-21,3,2647
PT,RJ,2018-04-21,4,2798
PT,RJ,2018-04-21,5,7126
PT,RJ,2018-04-21,6,8838
PT,RJ,2018-04-20,1,7661
PT,RJ,2018-04-20,2,6410
PT,RJ,2018-04-20,3,7600
PT,RJ,2018-04-20,4,9254
PT,RJ,2018-04-20,5,8417
CORUJA,RJ,2018-04-16,2,4788
CORUJA,RJ,2018-04-16,3,4844
CORUJA,RJ,2018-04-16,4,2122
CORUJA,RJ,2018-04-16,5,8612
CORUJA,RJ,2018-04-16,6,0327
CORUJA,RJ,2018-04-14,1,9163
CORUJA,RJ,2018-04-14,2,4194
CORUJA,RJ,2018-04-14,3,7635
CORUJA,RJ,2018-04-14,4,3909
CORUJA,RJ,2018-04-14,5,8072
CORUJA,RJ,2018-04-14,6,2973
CORUJA,RJ,2018-04-13,1,0402
PTM,RJ,2018-07-04,2,2472
PTM,RJ,2018-07-04,3,4740
PTM,RJ,2018-07-04,4,8452
PTM,RJ,2018-07-04,5,7401
PTM,RJ,2018-07-04,6,0838
PTM,RJ,2018-06-04,1,9621
PTM,RJ,2018-06-04,2,1252
PTM,RJ,2018-06-04,3,4970
PTM,RJ,2018-06-04,4,4661
PTM,RJ,2018-06-04,5,2573
PTM,RJ,2018-06-04,6,3077
PTM,RJ,2018-05-04,1,9301
PTM,RJ,2018-05-04,2,7762
PTM,RJ,2018-05-04,3,1472
PTM,RJ,2018-05-04,4,4619
PTM,RJ,2018-05-04,5,9612
PT,SP,2018-01-05,2,2853
PT,SP,2018-01-05,3,8632
PT,SP,2018-01-05,4,3124
PT,SP,2018-01-05,5,2508
PT,SP,2018-01-05,6,1525
PTN,SP,2018-04-30,30,2018
PTN,SP,2018-04-30,1,5798
PTN,SP,2018-04-30,2,7542
PTN,SP,2018-04-30,3,2928
PTN,SP,2018-04-30,4,6058
PTN,SP,2018-04-30,5,8398
PTN,SP,2018-04-30,6,0724
PT,SP,2018-04-30,30,2018
PT,SP,2018-04-30,1,1715
PT,SP,2018-04-30,2,8105
PT,SP,2018-04-30,3,7122
PT,SP,2018-04-30,4,4469
PT,RJ,2018-04-20,6,9342
PT,RJ,2018-04-19,1,9444
PT,RJ,2018-04-19,2,5892
PT,RJ,2018-04-19,3,2881
PT,RJ,2018-04-19,4,1470
PT,RJ,2018-04-19,5,0878
PT,RJ,2018-04-19,6,0565
PT,RJ,2018-04-18,1,3474
PT,RJ,2018-04-18,2,6424
PT,RJ,2018-04-18,3,4916
CORUJA,RJ,2018-04-13,2,7777
CORUJA,RJ,2018-04-13,3,1198
CORUJA,RJ,2018-04-13,4,4436
CORUJA,RJ,2018-04-13,5,8618
CORUJA,RJ,2018-04-13,6,2431
CORUJA,RJ,2018-12-04,1,8124
CORUJA,RJ,2018-12-04,2,8176
CORUJA,RJ,2018-12-04,3,0741
CORUJA,RJ,2018-12-04,4,2764
CORUJA,RJ,2018-12-04,5,6801
CORUJA,RJ,2018-12-04,6,6606
CORUJA,RJ,2018-11-04,1,9829
CORUJA,RJ,2018-11-04,2,0446
CORUJA,RJ,2018-11-04,3,3312
PTM,RJ,2018-05-04,6,2766
PTM,RJ,2018-04-04,1,4709
PTM,RJ,2018-04-04,2,6528
PTM,RJ,2018-04-04,3,5328
PTM,RJ,2018-04-04,4,4342
PTM,RJ,2018-04-04,5,2129
PTM,RJ,2018-04-04,6,3036
PTM,RJ,2018-03-04,1,8849
PTM,RJ,2018-03-04,2,0435
PTM,RJ,2018-03-04,3,1663
PTM,RJ,2018-03-04,4,9273
PTM,RJ,2018-03-04,5,4503
PTM,RJ,2018-03-04,6,4723
PTM,RJ,2018-02-04,1,3748
PT,SP,2018-04-30,5,1888
PT,SP,2018-04-30,6,3299
PT,SP,2018-04-29,29,2018
PT,SP,2018-04-29,1,8580
PT,SP,2018-04-29,2,5762
PT,SP,2018-04-29,3,2367
PT,SP,2018-04-29,4,9346
PT,SP,2018-04-29,5,7799
PT,SP,2018-04-29,6,3854
PT,SP,2018-04-28,28,2018
PT,RJ,2018-04-18,4,0027
PT,RJ,2018-04-18,5,1048
PT,RJ,2018-04-18,6,5889
CORUJA,RJ,2018-11-04,4,3279
CORUJA,RJ,2018-11-04,5,2742
CORUJA,RJ,2018-11-04,6,9608
CORUJA,RJ,2018-10-04,1,3543
CORUJA,RJ,2018-10-04,2,0570
CORUJA,RJ,2018-10-04,3,9460
CORUJA,RJ,2018-10-04,4,6065
CORUJA,RJ,2018-10-04,5,2348
CORUJA,RJ,2018-10-04,6,1986
PTM,RJ,2018-02-04,2,3724
PTM,RJ,2018-02-04,3,2350
PTM,RJ,2018-02-04,4,0293
PTM,RJ,2018-02-04,5,5794
PTM,RJ,2018-02-04,6,5909
PT,SP,2018-04-28,1,0605
PT,SP,2018-04-28,2,7335
PT,SP,2018-04-28,3,9942
PT,SP,2018-04-28,4,6055
PT,SP,2018-04-28,5,4281
PT,SP,2018-04-28,6,8118
PTN,SP,2018-04-27,27,2018
PTN,SP,2018-04-27,1,7451
PTN,SP,2018-04-27,2,9636
PTN,SP,2018-04-27,3,1681
PTN,SP,2018-04-27,4,3733
PTN,SP,2018-04-27,5,2000
PTN,SP,2018-04-27,6,4501
PTM,RJ,2018-01-04,1,0483
PTM,RJ,2018-01-04,2,4364
PTM,RJ,2018-01-04,3,6107
PTM,RJ,2018-01-04,4,5266
PTM,RJ,2018-01-04,5,6992
PTM,RJ,2018-01-04,6,3212
PTM,RJ,2018-03-31,1,9367
PTM,RJ,2018-03-31,2,3743
PTM,RJ,2018-03-31,3,9653
PTM,RJ,2018-03-31,4,6367
PTM,RJ,2018-03-31,5,0465
PTM,RJ,2018-03-31,6,9595
PTM,RJ,2018-03-29,1,1223
PT,SP,2018-04-27,27,2018
PT,SP,2018-04-27,1,1327
PT,SP,2018-04-27,2,5362
PT,SP,2018-04-27,3,7530
PT,SP,2018-04-27,4,0111
PT,SP,2018-04-27,5,6788
PT,SP,2018-04-27,6,1118
PTN,SP,2018-04-26,26,2018
PT,RJ,2018-04-17,1,0618
PT,RJ,2018-04-17,2,2181
PT,RJ,2018-04-17,3,9902
PT,RJ,2018-04-17,4,7910
PT,RJ,2018-04-17,5,7951
